match_id,radiant_win
6,0.9330489817772084
7,0.8046611655133705
10,0.44072268501905226
13,0.9961493857778454
16,0.001103423115061218
18,0.1843268894509039
19,0.6779342340748182
24,0.48593640518747
33,0.4489162552583092
37,0.008154892037485312
41,0.583495161092533
42,0.7587693404254773
55,0.013809190050110975
60,0.05096859500110802
62,0.3444321284149124
63,0.28670284535159435
64,0.2068519615516799
71,0.8425680426714083
72,0.531581555947976
83,0.5084584931077581
85,0.13396019105154786
89,0.8271267805017857
92,0.9976753722812703
100,0.9913868137870985
102,0.9058264142445042
108,0.9787245829685274
111,0.8390907436695576
126,0.10213672556625966
130,0.0034869489641418967
140,0.9992233684729764
141,0.14194946003800948
152,0.7611842250234049
153,0.9739325230934998
159,0.908667400751072
160,0.4589307247598834
163,0.9328404927184685
178,0.41822086094980804
179,0.2522853497470783
181,0.699236394040755
196,0.15268786686530544
206,0.02867961172771355
209,0.9546406077715837
216,0.12279963232356528
228,0.021551965041435518
230,0.7085412703989137
242,0.2482131571507304
245,0.004240132520929845
261,0.6145718283388285
274,0.3181708448500208
282,0.11161242283414953
289,0.7274117879891946
296,0.001743306791051016
297,0.9521104843276388
302,0.6103241048640609
304,0.002004974945132844
313,0.09378848375311831
316,0.63700661854719
317,0.5398265536825055
344,0.2943512063785366
348,0.6840644916301974
352,0.41263922695519323
354,0.21857160150482519
361,0.605850391761964
362,0.018764561325883868
363,0.9966083213202586
365,0.8130473532029757
375,0.2188351813079529
380,0.17663230141376796
384,0.9436163032839247
394,0.9507159611647519
399,0.14428707332730972
404,0.9913990854013776
406,0.7911413159966849
430,0.8606672159509119
432,0.035875038309574885
443,0.5763221388675148
463,0.904873340156925
467,0.6616337917397798
474,0.038579612817875926
488,0.05397303814948011
502,0.9324466235499546
503,0.5437394572443519
507,0.008843462157877147
508,0.022009846760662727
509,0.35019467404701077
516,0.3133316470594677
528,0.008124313050053619
542,0.7294091236350951
547,0.6080495031954305
552,0.685851048391378
555,0.7585503710096945
561,0.9931468101632314
569,0.8414655562275316
575,0.9833091584363417
576,0.45006755481071586
582,0.2060445636781644
585,0.3018242682712396
586,0.7779444830960772
590,0.9924856424550466
592,0.013315092402941521
598,0.03362901906035213
599,0.18208509229174938
600,0.03611954974088147
601,0.024495423466619242
603,0.009851705815656756
617,0.2467493294175939
628,0.1847638253415496
634,0.02135219456690613
635,0.0060697431606355585
639,0.2999194511904491
644,0.1719307914283174
646,0.1084966346039698
650,0.13079914343992502
659,0.9912381893567653
663,0.05502029050726966
668,0.9828452722663733
670,0.12130675299136733
678,0.6681836204019665
679,0.7909581795295642
686,0.22731738527705525
694,0.46158560335680693
696,0.9823849302085846
702,0.09691370250477553
709,0.7325405904073806
712,0.12922521442127463
723,0.9520214755245897
729,0.4038850422765622
733,0.9253932851491659
735,0.6253057978823365
737,0.15778130189436865
749,0.8560292539551176
752,0.619069026683934
767,0.9890806912557173
771,0.1887558487531601
778,0.13892433541002064
780,0.7586018160596647
790,0.40901973875768166
797,0.03409365104769326
802,0.03061059749539321
805,0.954094951326351
807,0.9850688644489958
808,0.9233484227186872
811,0.04303291716575386
815,0.5209422164505078
820,0.7254800152504485
838,0.0038064126750841027
861,0.027072559418356353
886,0.06952087780876422
889,0.0548523640209352
904,0.8909307412627878
913,0.19124979876023832
928,0.9054782486094589
931,0.4248464017989614
932,0.569665318116642
945,0.7951337393837417
953,0.991789980644622
955,0.01770568131412732
970,0.1156922465957238
972,0.11956932526333008
978,0.7770031306499794
982,0.9429757917637259
983,0.10913957845663011
984,0.07689262711745183
987,0.3958247473002116
1000,0.9998445420267938
1006,0.8573132103950166
1014,0.9359932248624913
1030,0.8444554556307642
1037,0.46619959344933887
1044,0.7871241647952685
1046,0.9603095941969481
1048,0.8438972814301213
1053,0.9796225287613471
1057,0.6006788098557394
1077,0.9978184259445735
1085,0.9989190934771157
1087,0.9739047067620339
1088,0.6166569598267554
1096,0.8730332113247882
1098,0.9922599837835604
1100,0.013065291943919921
1113,0.5241391756843716
1119,0.7570070804739629
1127,0.22028099094920875
1142,0.8375541170376231
1148,0.3153663004542721
1157,0.02205913105730824
1158,0.8023556267954279
1163,0.8615585281149237
1167,0.07877163032080076
1168,0.4348127406509437
1181,0.03805640803179542
1183,0.550794019504594
1191,0.43728060235336985
1192,0.015227621322944508
1198,0.9919701629542315
1216,0.16109855885022395
1218,0.6900653447999439
1221,0.9994493853217624
1222,0.8920930685338775
1225,0.020643501626120504
1226,0.7881786336630695
1230,0.025145489389145792
1242,0.46400119421373004
1247,0.9159199638227773
1253,0.8125185346689002
1259,0.8176479662151901
1271,0.7989680777220989
1282,0.028616539570704615
1284,0.7622179841048082
1293,0.3647429987513853
1294,0.9959660152844945
1298,0.8765393003268107
1306,0.5392368466539577
1316,0.4317942940495213
1321,0.20624729897704316
1331,0.8058387383927805
1336,0.0056400651548870655
1341,0.4975518814636236
1348,0.05920277860603147
1356,0.8133145119624369
1384,0.848318631881957
1389,0.42044997409163765
1391,0.07699035927080797
1413,0.9100286901348072
1419,0.7171538978739728
1426,0.937888835462844
1440,0.08274518908717503
1445,0.8835703808568635
1465,0.6696659455083428
1470,0.9890881273476188
1472,0.7668193267023423
1484,0.1623336080074926
1485,0.23832944489226474
1486,0.9746833477793054
1488,0.9796361875476017
1498,0.004674051044181342
1508,0.9172486900355892
1518,0.972726394378768
1526,0.07386697778117543
1527,0.8740104346950501
1528,0.9970537995323807
1540,0.8599421357482399
1546,0.09742426547543247
1551,0.06625375727190065
1564,0.13134496489440545
1565,0.9897605376064941
1568,0.9990984910461526
1572,0.964808227290109
1573,0.15457123231850617
1581,0.940443538701107
1585,0.9789853911811426
1588,0.6964405019734967
1595,0.7515265959478372
1596,0.7272443208994259
1603,0.4733156161129108
1615,0.5740518303026438
1621,0.00929760766425943
1623,0.019524978986968672
1630,0.9412890276615553
1636,0.8801642680507499
1642,0.05283591877741849
1654,0.837527360083553
1657,0.993645260851482
1665,0.054252808009788975
1666,0.9984543009497167
1676,0.9566329474370012
1678,0.3903252467845359
1683,0.687135120916444
1685,0.011474465685944367
1687,0.00015861861310751958
1690,0.10668215617664369
1702,0.042676873042910894
1703,0.0915719627228734
1714,0.2465026400651855
1716,0.007637085508812567
1726,0.036816576208660086
1748,0.6433895389427674
1750,0.1440995922462142
1762,0.9653661788306197
1765,0.0326339439493788
1767,0.43771025756638077
1773,0.9291567465800327
1774,0.17519809383066987
1776,0.5343967667080681
1782,0.5359878651447065
1799,0.44219132606462663
1803,0.8763898277506444
1811,0.0193164130448508
1820,0.9835643626878373
1823,0.9079166853896269
1864,0.2829673643778446
1871,0.9856384797405509
1874,0.004972156083924245
1878,0.5176227847294498
1888,0.993915726972027
1895,0.9145821674051882
1896,0.6963766164681252
1899,0.5228793230675542
1901,0.5687765124596375
1903,0.4366912800389413
1913,0.3095736362077923
1935,0.9687185369407042
1946,0.03218287423260803
1958,0.9993660771272546
1960,0.08553515103187352
1968,0.8143685880378573
1969,0.005422183823526353
1973,0.02354491216204503
1974,0.05029107681117764
1977,0.9847074271291596
1992,0.2958885874541275
1995,0.0018258713079694169
2001,0.9996021485193819
2017,0.6243959311091126
2018,0.19371285925757914
2020,0.9816029765931795
2021,0.08567129672485341
2027,0.39531786966213794
2036,0.8828572812969661
2040,0.5416910512974207
2041,0.0251813811726289
2047,0.8586407064521062
2049,0.022360794781855417
2059,0.03793735960430412
2066,0.19846280529532534
2068,0.9081692844167056
2069,0.9139359676491556
2081,0.7736738997364284
2083,0.831459324739044
2084,0.9908266965697387
2085,0.9815015083547777
2096,0.6779279604941242
2104,0.46806154413104917
2105,0.0028972848858050803
2110,0.02610564566325182
2112,0.07691755607132045
2115,0.9246580915787358
2120,0.022933160366511766
2121,0.0032519847579609773
2125,0.7250550516057928
2128,0.9547156108275936
2129,0.3920135923011856
2138,0.34597493553751446
2159,0.6791387752542529
2160,0.889923509832361
2180,0.3630976719683005
2181,0.7444570330327982
2183,0.7560051341586032
2189,0.3598428402706912
2192,0.24221620358633658
2193,0.9856150107324853
2197,0.7385849812907858
2201,0.15589745697591395
2206,0.8521109615562372
2208,0.9833316636037285
2210,0.9810020217125087
2212,0.9988646201015677
2220,0.7315140268194052
2226,0.5448156137751988
2227,0.009001948303118616
2229,0.04399162502910188
2233,0.054471289026320764
2234,0.9605440522706679
2237,0.9845639447040115
2238,0.20743777345702386
2246,0.23916468476855876
2248,0.004607251506463732
2265,0.1223158172369785
2268,0.0045330961709084475
2270,0.8082250224262576
2276,0.5403087425489642
2278,0.9502023284906658
2290,0.286604013374744
2298,0.3789621561544079
2305,0.005011018233865364
2320,0.1230428577296669
2325,0.9694758422331817
2329,0.5587466252012183
2342,0.07303216908509172
2352,0.587451663880197
2387,0.811306695233669
2397,0.21923131600353496
2399,0.5108780784410695
2401,0.7108842016088426
2404,0.8088446494124351
2411,0.9330174515590135
2422,0.8262873233487837
2424,0.9953834706642003
2425,0.009449883470729796
2429,0.0027398398999680168
2433,0.5001547298748089
2434,0.5900846991281915
2436,0.0034340930228847558
2440,0.00024986607452403544
2448,0.6653753210644948
2458,0.2370177530829533
2460,0.13390535096868306
2466,0.022084917230630153
2473,0.13021553466419888
2479,0.701977145015896
2493,0.46046279531924206
2504,0.032487698400897616
2524,0.060306929849495476
2526,0.9957381143415011
2531,0.5956614652539188
2532,0.007610461427094916
2546,0.11245609823830283
2561,0.7798874911439093
2565,0.16436191728600466
2570,0.018369077446917785
2579,0.2295263275227192
2581,0.17725363987272158
2592,0.006071841583097079
2593,0.5733245081376714
2594,0.036569292121291
2618,0.8350524791453648
2628,0.11668238317345432
2638,0.05949169161887641
2647,0.28675275737148515
2654,0.6004822961499591
2655,0.878692429598423
2669,0.002295496588894202
2674,0.07967735439831727
2677,0.18725963554388264
2687,0.07315261762298693
2689,0.005145086647839839
2694,0.9630191450950842
2702,0.048411402239673135
2704,0.9956974372576969
2706,0.9920072243631098
2712,0.010626787761253998
2716,0.9858809143333673
2727,0.9949104112004344
2729,0.022725877156192183
2738,0.9998732815736809
2739,0.314371942394792
2745,0.250551510795613
2759,0.6961689332109989
2766,0.994997937810377
2767,0.08213819807745716
2773,0.4177067859920965
2778,0.5731252138479435
2783,0.9939720486775985
2788,0.5629945992307842
2792,0.011011768195848483
2803,0.034430207233561515
2808,0.0123902674284365
2816,0.11118026115834469
2821,0.9582243743953033
2826,0.9972773023908377
2840,0.0440745181024621
2844,0.41535600211607365
2846,0.5128787822960826
2847,0.05629738521647537
2857,0.9935733843845618
2861,0.014712055148272538
2888,0.4754457089508546
2903,0.7776688313821265
2904,0.34439500740989365
2907,0.24150717125296767
2909,0.5677792249397922
2910,0.1499976633729716
2915,0.04907101937838705
2918,0.8524800913650502
2920,0.27530485082231326
2926,0.03224664619317956
2929,0.9979839065469063
2947,0.9873816856498238
2950,0.9249601830596619
2952,0.5956918882714656
2953,0.4972870586689023
2956,0.44917559929322554
2961,0.9867574525660289
2962,0.9865692280356203
2967,0.9379534781259403
2973,0.5296887904343266
2974,0.8580058195776976
2981,0.04473875146528826
3001,0.0842621069086987
3006,0.008548738501118121
3007,0.5488055494244989
3008,0.054838581348733914
3014,0.7653396553035188
3022,0.13944740137221884
3032,0.39509083630372027
3033,0.9423495569098664
3043,0.05960482914655559
3048,0.008677804305504957
3061,0.7725990981457884
3063,0.6994009403869131
3087,0.824512981009553
3088,0.4418972075924647
3096,0.016752584110740022
3102,0.070786369890214
3111,0.3670871055598428
3119,0.9069548197246244
3122,0.9612522112714219
3126,0.8642535260019095
3131,0.11877256926695873
3132,0.24154310240818452
3145,0.7990187987800241
3154,0.5589851130511725
3178,0.054576812073315245
3186,0.6326090996662118
3187,0.9814652460929782
3189,0.04903818601840927
3191,0.9610541195942799
3192,0.9759998136933539
3199,0.009943809482506697
3211,0.8048383482821095
3224,0.6998302013567752
3225,0.5450084419811118
3231,0.219143077590532
3235,0.03292207954495295
3237,0.04500248446912019
3240,0.593699147471914
3242,0.25529325453462803
3254,0.9214585316065081
3256,0.9464933115378988
3257,0.7943687189957819
3289,0.7448775538440271
3294,0.05541582980496565
3301,0.3059094145961161
3302,0.638919350361761
3314,0.7045951710709657
3326,0.9094001588709589
3332,0.945465084997007
3345,0.4866175888842363
3349,0.6675611603224664
3357,0.9959770449355256
3380,0.029839594288924902
3389,0.8369954715010909
3397,0.9999789532655874
3399,0.7656916100125595
3407,0.394700295463973
3411,0.9263336041854658
3413,0.9809637803395785
3417,0.09332703179458095
3418,0.0004543880360737558
3426,0.9961022138950706
3443,0.042649503957587424
3456,0.9136505408350253
3464,0.9049427858030757
3467,0.775452829949476
3473,0.9924501028325012
3479,0.0005169926078193688
3481,0.8987242676574861
3492,0.5823764131678482
3498,0.9969110491630581
3499,0.12173452628995232
3505,0.7119535575087808
3529,0.13118805194075664
3535,0.0035995930085768466
3540,0.3991575145444683
3561,0.8717840040519044
3564,0.9927118646075792
3574,0.5923953690374093
3590,0.9824992302766836
3592,0.5001571376099783
3596,0.9965648131190457
3604,0.07951329550505894
3620,0.8353607074308036
3623,0.18558375607536823
3632,0.9052169270649612
3641,0.03695572178372434
3647,0.5533641404548939
3653,0.15277087637491904
3656,0.9350150148650614
3667,0.9192097133660668
3672,0.2804849877725014
3683,0.9658365334343381
3695,0.25619889260854184
3717,0.12359082244154897
3736,0.11667701525524148
3740,0.18636051473870194
3753,0.40561401287792287
3769,0.7836247844632354
3771,0.892180005283459
3787,0.995989559280888
3790,0.007138427792679628
3792,0.26347317494139716
3801,0.022545688805132212
3806,0.9637904949722663
3812,0.00025541179317070895
3815,0.9747133791667774
3840,0.9511597694262532
3846,0.7784342063590975
3858,0.9126817210957369
3872,0.020445308118262496
3873,0.3316814257758193
3874,0.9420605526511272
3876,0.9248757650440668
3880,0.7619760867325482
3882,0.9917380538141861
3894,0.7925970467301776
3901,0.9638337419823245
3902,0.7807798726167278
3908,0.9621112517805368
3919,0.08291553272775344
3921,0.1263308543927782
3922,0.6149802811973948
3924,0.002287295493761016
3939,0.981451157877904
3952,0.961990275902999
3959,0.4562965174389019
3964,0.2549474184549793
3972,0.22358790986891247
3978,0.9994254666416562
3979,0.7093102178528928
3988,0.07554368476297489
3989,0.9780894559040864
3991,0.6566411043191697
3996,0.9945048697671046
4005,0.29416145283799683
4012,0.13618268888879095
4013,0.01007073984809326
4014,0.05206399629666201
4018,0.9792348428673793
4027,0.22540920386956906
4030,0.34505987714093633
4035,0.8154784629707981
4036,0.14629336479245839
4046,0.9627678645810478
4059,0.5234287567001485
4066,0.13432130932317835
4082,0.8803719238068257
4090,0.031115618634905102
4100,0.9989900102360177
4107,0.5601315751238488
4109,0.007145434728906653
4110,0.9959885851406745
4121,0.9263299065937018
4123,0.19023493492867993
4124,0.95789871603055
4129,0.993369835058467
4136,0.9746077895316604
4139,0.2067695097370576
4145,0.27954009576396277
4154,0.8630139749732625
4156,0.9942853864064684
4161,0.06294828056243287
4165,0.5836560917850098
4169,0.9222885859235616
4188,0.6000813660030165
4195,0.005241846727617011
4204,0.9726977958428904
4211,0.5922386279186475
4213,0.9852651949266155
4218,0.9940017504498633
4220,0.6558694880571689
4222,0.005560215640567965
4227,0.03078440773132363
4229,0.9913579404492826
4233,0.7657841884145195
4239,0.9965434475049798
4242,0.2657211953206952
4249,0.9069056790748583
4260,0.3890145174426835
4263,0.9766015251038761
4265,0.9399266653037046
4267,0.47598414230032665
4276,0.9323910074829119
4278,0.8605935856630291
4279,0.06958156634038928
4280,0.0020302509051536148
4281,0.759762303742174
4282,0.9085412314250232
4288,0.0802484608866335
4306,0.08410109428265633
4308,0.9643395446099481
4309,0.428441871177939
4313,0.9288333052644708
4320,0.9997014883053043
4324,0.2568382014933501
4334,0.7497390477918943
4341,0.14429567892301562
4349,0.05184643323991654
4353,0.2132350496409388
4354,0.7096627796605164
4356,0.019504833087292214
4366,0.007733230836744818
4371,0.9514286551918503
4375,0.0234763022923312
4377,0.8253304592496622
4384,0.006260016470270767
4389,0.2769067425616487
4394,0.7799935465810353
4409,0.033443639659125744
4411,0.7818142102921912
4416,0.5328411546780352
4437,0.4701845819696309
4442,0.005934064818258227
4443,0.05705273207849599
4449,0.7196644540873013
4457,0.17748699250872002
4459,0.4667338993845633
4472,0.01884932596321314
4475,0.9881524156808258
4476,0.9465878126808354
4482,0.27339920163998904
4519,0.004217819010961386
4533,0.9811829019410019
4537,0.06969015039553841
4538,0.7519927374312853
4541,0.5061016249048286
4556,0.9156305851370669
4558,0.9806908530268009
4567,0.9466085706452556
4586,0.10851877072381748
4596,0.0275082397277864
4615,0.9844981401808027
4617,0.26822239442319096
4619,0.18479835283839194
4623,0.057502265856236974
4643,0.234917700542766
4644,0.008971836826782782
4645,0.7882015334368319
4655,0.05911578950025871
4658,0.953317176307998
4667,0.0055046494863940166
4669,0.8656367073269794
4674,0.4874530369123101
4691,0.003615886460792166
4704,0.9899836458843879
4708,0.6281004687381407
4733,0.5601788951051894
4745,0.07058263346087328
4748,0.04275798822598091
4749,0.003304734857532552
4755,0.7168052682481997
4760,0.6086333650553082
4762,0.08649790787214227
4763,0.05101700352168334
4771,0.5397470388299664
4772,0.5278333035453202
4782,0.825242429916579
4786,0.056929140075619694
4792,0.4071166436403909
4798,0.5568258888250855
4803,0.19677711234574183
4817,0.9119141268322787
4818,0.9008358254615915
4825,0.0006680577370746459
4832,0.48337351947151247
4834,0.0952280679783477
4836,0.8059852508920546
4837,0.9973080485888218
4852,0.1044815733580921
4853,0.9736385005473552
4858,0.5671245835703868
4862,0.4667992285029271
4888,0.18222018762752315
4889,0.1871768688697926
4893,0.007807221371789299
4897,0.9873165353563134
4909,0.5245464451909906
4952,0.007597910367511061
4961,0.111267793578567
4969,0.9977242632772394
4972,0.4152572099839496
4998,0.020733625248024076
5029,0.944278266231863
5031,0.05928349510984899
5041,0.661535496692358
5044,0.21446695505758837
5045,0.4269856948616186
5047,0.27000621646446765
5050,0.998713714229796
5051,0.14705809880180956
5056,0.691951999813588
5060,0.9740437772998312
5061,0.637613817610669
5064,0.6300560862565862
5069,0.9955399565251285
5073,0.12920275927613847
5074,0.9886013158994594
5077,0.0563622543780213
5099,0.21501612666514294
5120,0.9459834257897747
5125,0.4451592938898953
5137,0.10489052643799608
5146,0.6533212919096757
5148,0.7786435695482496
5155,0.7327862855628917
5178,0.06290593079386944
5187,0.31955715896470416
5188,0.5007336738692896
5198,0.11372592858269998
5205,0.061415043836800604
5210,0.03776034872993409
5212,0.26590506105599804
5214,0.6730144662766986
5215,0.7924547081198636
5217,0.0068215286477245705
5219,1.9629132841720974e-06
5227,0.1630245210910894
5233,0.9781372602922829
5241,0.2751332132354245
5257,0.761675642349565
5259,0.3957510683486185
5262,0.3515103700455165
5266,0.9677258200858861
5275,0.7396347901228892
5291,0.303896421249267
5299,0.5247875579222055
5302,0.9703185948259051
